"資料期別","縣市","鄉鎮市區","建物類型","買賣契約價格平均單價"
"112Q4","屏東縣","九如鄉","透天厝",17.64
"112Q4","屏東縣","內埔鄉","",17.06
"112Q4","屏東縣","內埔鄉","透天厝",16.87
"112Q4","屏東縣","內埔鄉","電梯大廈",17.38
"112Q4","屏東縣","東港鎮","",21.53
"112Q4","屏東縣","東港鎮","公寓",22.76
"112Q4","屏東縣","東港鎮","透天厝",21.22
"112Q4","屏東縣","東港鎮","電梯大廈",20.61
"112Q4","屏東縣","屏東市","",18.80
"112Q4","屏東縣","屏東市","公寓",18.16
"112Q4","屏東縣","屏東市","透天厝",21.22
"112Q4","屏東縣","屏東市","電梯大廈",16.81
"112Q4","屏東縣","萬丹鄉","",17.30
"112Q4","屏東縣","萬丹鄉","透天厝",16.19
"112Q4","屏東縣","潮州鎮","",19.32
"112Q4","屏東縣","潮州鎮","透天厝",22.00
"112Q4","屏東縣","潮州鎮","電梯大廈",14.89
"112Q4","苗栗縣","","",21.25
"112Q4","苗栗縣","","公寓",18.58
"112Q4","苗栗縣","","透天厝",20.39
"112Q4","苗栗縣","","電梯大廈",22.64
"112Q4","苗栗縣","竹南鎮","",24.03
"112Q4","苗栗縣","竹南鎮","透天厝",24.22
"112Q4","苗栗縣","竹南鎮","電梯大廈",23.99
"112Q4","苗栗縣","後龍鎮","",18.42
"112Q4","苗栗縣","後龍鎮","透天厝",18.11
"112Q4","苗栗縣","苗栗市","",18.75
"112Q4","苗栗縣","苗栗市","公寓",13.02
"112Q4","苗栗縣","苗栗市","透天厝",19.04
"112Q4","苗栗縣","苗栗市","電梯大廈",20.71
"112Q4","苗栗縣","苑裡鎮","",18.21
"112Q4","苗栗縣","苑裡鎮","透天厝",16.80
"112Q4","苗栗縣","頭份鎮","",22.55
"112Q4","苗栗縣","頭份鎮","公寓",21.84
"112Q4","苗栗縣","頭份鎮","透天厝",22.75
"112Q4","苗栗縣","頭份鎮","電梯大廈",22.77
"112Q4","桃園市","","",26.88
"112Q4","桃園市","","公寓",21.07
"112Q4","桃園市","","套房",29.86
"112Q4","桃園市","","透天厝",25.09
"112Q4","桃園市","","電梯大廈",28.19
"112Q4","桃園市","八德區","",26.70
"112Q4","桃園市","八德區","公寓",20.91
"112Q4","桃園市","八德區","透天厝",28.73
"112Q4","桃園市","八德區","電梯大廈",27.25
"112Q4","桃園市","大園區","",30.09
"112Q4","桃園市","大園區","透天厝",27.83
"112Q4","桃園市","大園區","電梯大廈",31.78
"112Q4","桃園市","大溪區","",18.89
"112Q4","桃園市","大溪區","透天厝",19.46
"112Q4","桃園市","大溪區","電梯大廈",19.28
"112Q4","桃園市","中壢區","",29.41
"112Q4","桃園市","中壢區","公寓",22.52
"112Q4","桃園市","中壢區","套房",29.81
"112Q4","桃園市","中壢區","透天厝",29.99
"112Q4","桃園市","中壢區","電梯大廈",30.18
"112Q4","桃園市","平鎮區","",24.27
"112Q4","桃園市","平鎮區","公寓",18.31
"112Q4","桃園市","平鎮區","透天厝",25.61
"112Q4","桃園市","平鎮區","電梯大廈",24.78
"112Q4","桃園市","桃園區","",29.28
"112Q4","桃園市","桃園區","公寓",21.74
"112Q4","桃園市","桃園區","套房",33.18
"112Q4","桃園市","桃園區","透天厝",33.82
"112Q4","桃園市","桃園區","電梯大廈",29.74
"112Q4","桃園市","新屋區","",18.77
"112Q4","桃園市","新屋區","透天厝",18.65
"112Q4","桃園市","楊梅區","",19.13
"112Q4","桃園市","楊梅區","公寓",14.46
"112Q4","桃園市","楊梅區","透天厝",21.63
"112Q4","桃園市","楊梅區","電梯大廈",18.48
"112Q4","桃園市","龍潭區","",19.97
"112Q4","桃園市","龍潭區","透天厝",20.95
"112Q4","桃園市","龍潭區","電梯大廈",20.08
"112Q4","桃園市","龜山區","",30.72
"112Q4","桃園市","龜山區","公寓",25.75
"112Q4","桃園市","龜山區","套房",32.51
"112Q4","桃園市","龜山區","透天厝",26.85
"112Q4","桃園市","龜山區","電梯大廈",32.17
"112Q4","桃園市","蘆竹區","",26.86
"112Q4","桃園市","蘆竹區","透天厝",23.76
"112Q4","桃園市","蘆竹區","電梯大廈",27.58
"112Q4","桃園市","觀音區","",20.63
"112Q4","桃園市","觀音區","公寓",19.49
"112Q4","桃園市","觀音區","透天厝",19.87
"112Q4","桃園市","觀音區","電梯大廈",22.11
"112Q4","高雄市","","",25.31
"112Q4","高雄市","","公寓",18.28
"112Q4","高雄市","","套房",20.54
"112Q4","高雄市","","透天厝",27.10
"112Q4","高雄市","","電梯大廈",26.33
"112Q4","高雄市","三民區","",25.64
"112Q4","高雄市","三民區","公寓",18.75
"112Q4","高雄市","三民區","套房",19.47
"112Q4","高雄市","三民區","透天厝",30.86
"112Q4","高雄市","三民區","電梯大廈",27.21
"112Q4","高雄市","大社區","",23.65
"112Q4","高雄市","大社區","透天厝",26.42
"112Q4","高雄市","大寮區","",18.47
"112Q4","高雄市","大寮區","透天厝",19.62
"112Q4","高雄市","大寮區","電梯大廈",16.70
"112Q4","高雄市","大樹區","",19.84
"112Q4","高雄市","大樹區","電梯大廈",19.27
"112Q4","高雄市","小港區","",23.64
"112Q4","高雄市","小港區","公寓",16.12
"112Q4","高雄市","小港區","透天厝",29.94
"112Q4","高雄市","小港區","電梯大廈",22.13
"112Q4","高雄市","仁武區","",27.53
"112Q4","高雄市","仁武區","透天厝",29.72
"112Q4","高雄市","仁武區","電梯大廈",26.31
"112Q4","高雄市","左營區","",28.13
"112Q4","高雄市","左營區","透天厝",37.71
"112Q4","高雄市","左營區","電梯大廈",27.59
"112Q4","高雄市","岡山區","",23.16
"112Q4","高雄市","岡山區","透天厝",26.74
"112Q4","高雄市","岡山區","電梯大廈",20.29
"112Q4","高雄市","林園區","",17.03
"112Q4","高雄市","林園區","透天厝",18.23
"112Q4","高雄市","前金區","",26.90
"112Q4","高雄市","前金區","套房",22.98
"112Q4","高雄市","前金區","電梯大廈",29.17
"112Q4","高雄市","前鎮區","",23.59
"112Q4","高雄市","前鎮區","公寓",16.46
"112Q4","高雄市","前鎮區","透天厝",25.60
"112Q4","高雄市","前鎮區","電梯大廈",25.56
"112Q4","高雄市","苓雅區","",28.96
"112Q4","高雄市","苓雅區","公寓",19.47
"112Q4","高雄市","苓雅區","套房",19.20
"112Q4","高雄市","苓雅區","透天厝",37.40
"112Q4","高雄市","苓雅區","電梯大廈",31.05
"112Q4","高雄市","梓官區","",17.71
"112Q4","高雄市","梓官區","透天厝",17.71
"112Q4","高雄市","鳥松區","",27.44
"112Q4","高雄市","鳥松區","透天厝",28.78
"112Q4","高雄市","湖內區","",17.45
"112Q4","高雄市","湖內區","透天厝",18.02
"112Q4","高雄市","新興區","",22.51
"112Q4","高雄市","新興區","電梯大廈",22.46
"112Q4","高雄市","楠梓區","",24.96
"112Q4","高雄市","楠梓區","公寓",18.77
"112Q4","高雄市","楠梓區","透天厝",27.73
"112Q4","高雄市","楠梓區","電梯大廈",24.97
"112Q4","高雄市","鼓山區","",30.51
"112Q4","高雄市","鼓山區","公寓",17.94
"112Q4","高雄市","鼓山區","電梯大廈",31.78
"112Q4","高雄市","旗山區","",14.66
"112Q4","高雄市","旗山區","透天厝",14.66
"112Q4","高雄市","鳳山區","",24.37
"112Q4","高雄市","鳳山區","公寓",18.27
"112Q4","高雄市","鳳山區","透天厝",30.63
"112Q4","高雄市","鳳山區","電梯大廈",24.57
"112Q4","高雄市","橋頭區","",26.47
"112Q4","高雄市","橋頭區","透天厝",26.97
"112Q4","高雄市","橋頭區","電梯大廈",26.35
"112Q4","高雄市","燕巢區","",24.26
"112Q4","高雄市","燕巢區","透天厝",23.18
"112Q4","高雄市","鹽埕區","",18.84
"112Q4","基隆市","","",19.11
"112Q4","基隆市","","公寓",16.40
"112Q4","基隆市","","套房",19.36
"112Q4","基隆市","","透天厝",21.69
"112Q4","基隆市","","電梯大廈",21.24
"112Q4","基隆市","七堵區","",22.85
"112Q4","基隆市","七堵區","公寓",22.56
"112Q4","基隆市","中山區","",22.98
"112Q4","基隆市","中山區","公寓",15.77
"112Q4","基隆市","中山區","電梯大廈",27.56
"112Q4","基隆市","中正區","",17.81
"112Q4","基隆市","中正區","公寓",15.12
"112Q4","基隆市","中正區","電梯大廈",18.44
"112Q4","基隆市","仁愛區","",19.45
"112Q4","基隆市","仁愛區","公寓",18.26
"112Q4","基隆市","安樂區","",18.45
"112Q4","基隆市","安樂區","公寓",13.57
"112Q4","基隆市","安樂區","電梯大廈",22.52
"112Q4","基隆市","信義區","",19.94
"112Q4","基隆市","信義區","公寓",17.47
"112Q4","基隆市","信義區","電梯大廈",21.63
"112Q4","基隆市","暖暖區","",15.40
"112Q4","基隆市","暖暖區","公寓",12.69
"112Q4","基隆市","暖暖區","電梯大廈",17.16
"112Q4","雲林縣","","",16.20
"112Q4","雲林縣","","透天厝",16.90
"112Q4","雲林縣","","電梯大廈",14.87
"112Q4","雲林縣","斗六市","",16.25
"112Q4","雲林縣","斗六市","透天厝",17.92
"112Q4","雲林縣","斗六市","電梯大廈",14.24
"112Q4","雲林縣","斗南鎮","",14.62
"112Q4","雲林縣","北港鎮","",19.50
"112Q4","雲林縣","北港鎮","透天厝",20.36
"112Q4","雲林縣","西螺鎮","",15.09
"112Q4","雲林縣","西螺鎮","透天厝",15.09
"112Q4","雲林縣","虎尾鎮","",18.62
"112Q4","雲林縣","虎尾鎮","透天厝",19.36
"112Q4","雲林縣","虎尾鎮","電梯大廈",18.31
"112Q4","新北市","","",40.49
"112Q4","新北市","","公寓",38.87
"112Q4","新北市","","套房",50.50
"112Q4","新北市","","透天厝",38.45
"112Q4","新北市","","電梯大廈",40.76
"112Q4","新北市","八里區","",25.61
"112Q4","新北市","八里區","電梯大廈",26.04
"112Q4","新北市","三芝區","",14.61
"112Q4","新北市","三芝區","電梯大廈",14.72
"112Q4","新北市","三重區","",47.59
"112Q4","新北市","三重區","公寓",43.79
"112Q4","新北市","三重區","套房",47.43
"112Q4","新北市","三重區","電梯大廈",50.69
"112Q4","新北市","三峽區","",34.60
"112Q4","新北市","三峽區","電梯大廈",34.59
"112Q4","新北市","土城區","",41.61
"112Q4","新北市","土城區","公寓",37.94
"112Q4","新北市","土城區","電梯大廈",44.06
"112Q4","新北市","中和區","",47.79
"112Q4","新北市","中和區","公寓",42.30
"112Q4","新北市","中和區","套房",58.96
"112Q4","新北市","中和區","電梯大廈",51.34
"112Q4","新北市","五股區","",34.51
"112Q4","新北市","五股區","公寓",26.95
"112Q4","新北市","五股區","電梯大廈",35.71
"112Q4","新北市","永和區","",52.32
"112Q4","新北市","永和區","公寓",48.32
"112Q4","新北市","永和區","電梯大廈",56.28
"112Q4","新北市","汐止區","",38.12
"112Q4","新北市","汐止區","公寓",30.51
"112Q4","新北市","汐止區","套房",43.70
"112Q4","新北市","汐止區","透天厝",28.90
"112Q4","新北市","汐止區","電梯大廈",40.33
"112Q4","新北市","林口區","",36.04
"112Q4","新北市","林口區","公寓",23.96
"112Q4","新北市","林口區","透天厝",32.69
"112Q4","新北市","林口區","電梯大廈",37.27
"112Q4","新北市","板橋區","",51.97
"112Q4","新北市","板橋區","公寓",46.58
"112Q4","新北市","板橋區","套房",65.97
"112Q4","新北市","板橋區","電梯大廈",54.35
"112Q4","新北市","金山區","",17.50
"112Q4","新北市","金山區","電梯大廈",17.93
"112Q4","新北市","泰山區","",36.09
"112Q4","新北市","泰山區","公寓",31.05
"112Q4","新北市","泰山區","電梯大廈",38.51
"112Q4","新北市","淡水區","",26.69
"112Q4","新北市","淡水區","公寓",22.27
"112Q4","新北市","淡水區","套房",29.71
"112Q4","新北市","淡水區","電梯大廈",26.97
"112Q4","新北市","深坑區","",29.51
"112Q4","新北市","深坑區","電梯大廈",33.60
"112Q4","新北市","新店區","",44.00
"112Q4","新北市","新店區","公寓",40.35
"112Q4","新北市","新店區","套房",57.69
"112Q4","新北市","新店區","透天厝",31.11
"112Q4","新北市","新店區","電梯大廈",45.89
"112Q4","新北市","新莊區","",42.47
"112Q4","新北市","新莊區","公寓",37.19
"112Q4","新北市","新莊區","電梯大廈",45.46
"112Q4","新北市","瑞芳區","",14.01
"112Q4","新北市","瑞芳區","公寓",12.28
"112Q4","新北市","萬里區","",8.84
"112Q4","新北市","萬里區","公寓",7.35
"112Q4","新北市","樹林區","",35.17
"112Q4","新北市","樹林區","公寓",31.47
"112Q4","新北市","樹林區","電梯大廈",37.19
"112Q4","新北市","蘆洲區","",43.05
"112Q4","新北市","蘆洲區","公寓",38.88
"112Q4","新北市","蘆洲區","電梯大廈",45.86
"112Q4","新北市","鶯歌區","",26.97
"112Q4","新北市","鶯歌區","公寓",22.71
"112Q4","新北市","鶯歌區","電梯大廈",27.04
"112Q4","新竹市","","",30.13
"112Q4","新竹市","","公寓",25.60
"112Q4","新竹市","","套房",34.48
"112Q4","新竹市","","透天厝",26.27
"112Q4","新竹市","","電梯大廈",32.35
"112Q4","新竹市","新竹市","",30.13
"112Q4","新竹市","新竹市","公寓",25.60
"112Q4","新竹市","新竹市","套房",34.48
"112Q4","新竹市","新竹市","透天厝",26.27
"112Q4","新竹市","新竹市","電梯大廈",32.35
"112Q4","新竹縣","","",29.21
"112Q4","新竹縣","","公寓",21.46
"112Q4","新竹縣","","透天厝",23.91
"112Q4","新竹縣","","電梯大廈",32.17
"112Q4","新竹縣","竹北市","",36.64
"112Q4","新竹縣","竹北市","透天厝",35.65
"112Q4","新竹縣","竹北市","電梯大廈",37.49
"112Q4","新竹縣","竹東鎮","",21.68
"112Q4","新竹縣","竹東鎮","透天厝",22.86
"112Q4","新竹縣","竹東鎮","電梯大廈",22.21
"112Q4","新竹縣","湖口鄉","",23.80
"112Q4","新竹縣","湖口鄉","公寓",24.11
"112Q4","新竹縣","湖口鄉","透天厝",21.33
"112Q4","新竹縣","湖口鄉","電梯大廈",25.94
"112Q4","新竹縣","新埔鎮","",23.42
"112Q4","新竹縣","新豐鄉","",19.26
"112Q4","嘉義市","","",20.59
"112Q4","嘉義市","","公寓",18.64
"112Q4","嘉義市","","套房",18.09
"112Q4","嘉義市","","透天厝",24.01
"112Q4","嘉義市","","電梯大廈",16.27
"112Q4","嘉義市","嘉義市","",20.59
"112Q4","嘉義市","嘉義市","公寓",18.64
"112Q4","嘉義市","嘉義市","套房",18.09
"112Q4","嘉義市","嘉義市","透天厝",24.01
"112Q4","嘉義市","嘉義市","電梯大廈",16.27
"112Q4","嘉義縣","","",17.20
"112Q4","嘉義縣","","公寓",16.12
"112Q4","嘉義縣","","透天厝",17.32
"112Q4","嘉義縣","","電梯大廈",19.78
"112Q4","嘉義縣","大林鎮","",18.16
"112Q4","嘉義縣","太保市","",16.39
"112Q4","嘉義縣","太保市","透天厝",16.26
"112Q4","嘉義縣","民雄鄉","",18.34
"112Q4","嘉義縣","民雄鄉","透天厝",20.16
"112Q4","彰化縣","","",20.54
"112Q4","彰化縣","","公寓",18.59
"112Q4","彰化縣","","透天厝",21.10
"112Q4","彰化縣","","電梯大廈",19.03
"112Q4","彰化縣","大村鄉","",17.59
"112Q4","彰化縣","北斗鎮","",17.05
"112Q4","彰化縣","北斗鎮","透天厝",17.74
"112Q4","彰化縣","伸港鄉","",19.83
"112Q4","彰化縣","伸港鄉","透天厝",19.83
"112Q4","彰化縣","和美鎮","",23.77
"112Q4","彰化縣","和美鎮","透天厝",22.87
"112Q4","彰化縣","員林鎮","",20.65
"112Q4","彰化縣","員林鎮","透天厝",22.19
"112Q4","彰化縣","員林鎮","電梯大廈",19.51
"112Q4","彰化縣","鹿港鎮","",23.43
"112Q4","彰化縣","鹿港鎮","透天厝",24.75
"112Q4","彰化縣","溪湖鎮","",21.69
"112Q4","彰化縣","溪湖鎮","透天厝",21.77
"112Q4","彰化縣","彰化市","",23.33
"112Q4","彰化縣","彰化市","透天厝",27.44
"112Q4","彰化縣","彰化市","電梯大廈",19.00
"113Q1","全國","","",35.19
"113Q1","全國","","公寓",36.81
"113Q1","全國","","套房",47.43
"113Q1","全國","","透天厝",25.98
"113Q1","全國","","電梯大廈",36.88
"113Q1","全國","","樓中樓",27.20
"113Q1","台中市","","",29.68
"113Q1","台中市","","公寓",22.86
"113Q1","台中市","","套房",26.87
"113Q1","台中市","","透天厝",32.30
"113Q1","台中市","","電梯大廈",30.13
"113Q1","台中市","大甲區","",26.54
"113Q1","台中市","大甲區","透天厝",25.84
"113Q1","台中市","大甲區","電梯大廈",27.29
"113Q1","台中市","大肚區","",27.74
"113Q1","台中市","大肚區","電梯大廈",29.91
"113Q1","台中市","大里區","",27.82
"113Q1","台中市","大里區","公寓",22.21
"113Q1","台中市","大里區","透天厝",31.51
"113Q1","台中市","大里區","電梯大廈",27.03
"113Q1","台中市","大雅區","",28.13
"113Q1","台中市","大雅區","透天厝",30.09
"113Q1","台中市","中區","",27.03
"113Q1","台中市","中區","套房",24.25
"113Q1","台中市","太平區","",29.28
"113Q1","台中市","太平區","透天厝",32.38
"113Q1","台中市","太平區","電梯大廈",28.89
"113Q1","台中市","北屯區","",31.18
"113Q1","台中市","北屯區","公寓",23.09
"113Q1","台中市","北屯區","套房",27.29
"113Q1","台中市","北屯區","透天厝",42.51
"113Q1","台中市","北屯區","電梯大廈",31.13
"113Q1","台中市","北區","",27.90
"113Q1","台中市","北區","公寓",22.83
"113Q1","台中市","北區","套房",27.17
"113Q1","台中市","北區","透天厝",37.65
"113Q1","台中市","北區","電梯大廈",29.16
"113Q1","台中市","后里區","",27.15
"113Q1","台中市","西屯區","",33.93
"113Q1","台中市","西屯區","公寓",24.53
"113Q1","台中市","西屯區","套房",29.24
"113Q1","台中市","西屯區","透天厝",33.86
"113Q1","台中市","西屯區","電梯大廈",35.22
"113Q1","台中市","西區","",29.19
"113Q1","台中市","西區","公寓",26.82
"113Q1","台中市","西區","套房",26.54
"113Q1","台中市","西區","透天厝",43.43
"113Q1","台中市","西區","電梯大廈",26.91
"113Q1","台中市","沙鹿區","",28.96
"113Q1","台中市","沙鹿區","透天厝",30.43
"113Q1","台中市","沙鹿區","電梯大廈",27.03
"113Q1","台中市","東區","",29.59
"113Q1","台中市","東區","透天厝",34.78
"113Q1","台中市","東區","電梯大廈",29.34
"113Q1","台中市","東勢區","",18.43
"113Q1","台中市","南屯區","",33.87
"113Q1","台中市","南屯區","套房",27.94
"113Q1","台中市","南屯區","透天厝",44.67
